section	category	display_name	relative_path	launcher	core
PLAY	SEGA PICO	POLAR_PANIC	ROMS/PICO/POLAR_PANIC.zip	RETROARCH	picodrive_libretro.so
PLAY	SEGA PICO	ROLLY	ROMS/PICO/Rolly.zip	RETROARCH	picodrive_libretro.so
PLAY	SEGA PICO	SLACKER	ROMS/PICO/SLACKER.zip	RETROARCH	picodrive_libretro.so
PLAY	SEGA PICO	STARBASE	ROMS/PICO/StarBase.zip	RETROARCH	picodrive_libretro.so
PLAY	SEGA PICO	STEPS	ROMS/PICO/Steps.zip	RETROARCH	picodrive_libretro.so
PLAY	SEGA PICO	TETRAMINIS_DEFFECT	ROMS/PICO/Tetraminis_Deffect.zip	RETROARCH	picodrive_libretro.so
PLAY	SEGA PICO	THE_LAIR	ROMS/PICO/The_Lair.zip	RETROARCH	picodrive_libretro.so
PLAY	SEGA PICO	THOPTER_ESCAPE	ROMS/PICO/Thopter_Escape.zip	RETROARCH	picodrive_libretro.so
PLAY	SEGA PICO	TOMB_OF_GNIR	ROMS/PICO/Tomb_of_GNir.zip	RETROARCH	picodrive_libretro.so
PLAY	SEGA PICO	TUBE_RUNNER	ROMS/PICO/Tube_Runner.zip	RETROARCH	picodrive_libretro.so
PLAY	SEGA PICO	UFO_SWAMP_ODYSSEY	ROMS/PICO/UFO_Swamp_Odyssey.zip	RETROARCH	picodrive_libretro.so
PLAY	SEGA PICO	UNDER_CONSTRUCTION	ROMS/PICO/Under_Construction.zip	RETROARCH	picodrive_libretro.so
PLAY	SEGA PICO	VALDI_SHADOWS	ROMS/PICO/Valdi_Shadows.zip	RETROARCH	picodrive_libretro.so
PLAY	SEGA PICO	WAREHOUSE_PANIC	ROMS/PICO/Warehouse_panic.zip	RETROARCH	picodrive_libretro.so
PLAY	SEGA PICO	WITCH_LOVES_BULLETS	ROMS/PICO/Witch_Loves_Bullets.zip	RETROARCH	picodrive_libretro.so
PLAY	SEGA PICO	X-ZERO	ROMS/PICO/X-Zero.zip	RETROARCH	picodrive_libretro.so
PLAY	PSP	BURNOUT LEGENDS (USA)	ROMS/PSP/Burnout Legends (USA).cso	PPSSPP	ext-ppsspp
PLAY	PSP	CASTLEVANIA - THE DRACULA X CHRONICLES (USA)	ROMS/PSP/Castlevania - The Dracula X Chronicles (USA).cso	PPSSPP	ext-ppsspp
PLAY	PSP	CRISIS CORE - FINAL FANTASY VII (USA)	ROMS/PSP/Crisis Core - Final Fantasy VII (USA).cso	PPSSPP	ext-ppsspp
PLAY	PSP	CRUSH (USA)	ROMS/PSP/Crush (USA).cso	PPSSPP	ext-ppsspp
PLAY	PSP	DANTE'S INFERNO (USA)	ROMS/PSP/Dante's Inferno (USA).cso	PPSSPP	ext-ppsspp
PLAY	PSP	DAXTER (USA)	ROMS/PSP/Daxter (USA).cso	PPSSPP	ext-ppsspp
PLAY	PSP	DEAD HEAD FRED (USA)	ROMS/PSP/Dead Head Fred (USA).cso	PPSSPP	ext-ppsspp
PLAY	PSP	DISSIDIA 012 - DUODECIM FINAL FANTASY (USA)	ROMS/PSP/Dissidia 012 - Duodecim Final Fantasy (USA).cso	PPSSPP	ext-ppsspp
PLAY	PSP	ECHOCHROME (USA)	ROMS/PSP/Echochrome (USA).cso	PPSSPP	ext-ppsspp
PLAY	PSP	ECHOSHIFT (USA)	ROMS/PSP/Echoshift (USA).cso	PPSSPP	ext-ppsspp
PLAY	PSP	EVERY EXTEND EXTRA (USA)	ROMS/PSP/Every Extend Extra (USA).cso	PPSSPP	ext-ppsspp
PLAY	PSP	EVERYDAY SHOOTER (USA)	ROMS/PSP/Everyday Shooter (USA).cso	PPSSPP	ext-ppsspp
PLAY	PSP	EXIT (USA)	ROMS/PSP/Exit (USA).cso	PPSSPP	ext-ppsspp
PLAY	PSP	FAT PRINCESS - FISTFUL OF CAKE (USA)	ROMS/PSP/Fat Princess - Fistful of Cake (USA).cso	PPSSPP	ext-ppsspp
PLAY	PSP	GOD OF WAR - CHAINS OF OLYMPUS (USA)	ROMS/PSP/God of War - Chains of Olympus (USA).cso	PPSSPP	ext-ppsspp
PLAY	PSP	GOD OF WAR - GHOST OF SPARTA (USA)	ROMS/PSP/God of War - Ghost of Sparta (USA).cso	PPSSPP	ext-ppsspp
PLAY	PSP	GURUMIN - A MONSTROUS ADVENTURE (USA)	ROMS/PSP/Gurumin - A Monstrous Adventure (USA).cso	PPSSPP	ext-ppsspp
PLAY	PSP	HALF-MINUTE HERO (USA)	ROMS/PSP/Half-Minute Hero (USA).cso	PPSSPP	ext-ppsspp
PLAY	PSP	HOT SHOTS GOLF - OPEN TEE (USA)	ROMS/PSP/Hot Shots Golf - Open Tee (USA).cso	PPSSPP	ext-ppsspp
PLAY	PSP	HOT SHOTS GOLF - OPEN TEE 2 (USA)	ROMS/PSP/Hot Shots Golf - Open Tee 2 (USA).cso	PPSSPP	ext-ppsspp
PLAY	PSP	JAK AND DAXTER - THE LOST FRONTIER (USA)	ROMS/PSP/Jak and Daxter - The Lost Frontier (USA).cso	PPSSPP	ext-ppsspp
PLAY	PSP	JEANNE D'ARC (USA)	ROMS/PSP/Jeanne d'Arc (USA).cso	PPSSPP	ext-ppsspp
PLAY	PSP	KINGDOM HEARTS - BIRTH BY SLEEP (USA)	ROMS/PSP/Kingdom Hearts - Birth by Sleep (USA).cso	PPSSPP	ext-ppsspp
PLAY	PSP	LOCOROCO (USA)	ROMS/PSP/LocoRoco (USA).cso	PPSSPP	ext-ppsspp
PLAY	PSP	LOCOROCO - MIDNIGHT CARNIVAL (USA)	ROMS/PSP/LocoRoco - Midnight Carnival (USA).cso	PPSSPP	ext-ppsspp
PLAY	PSP	LOCOROCO 2 (USA)	ROMS/PSP/LocoRoco 2 (USA).cso	PPSSPP	ext-ppsspp
PLAY	PSP	LUMINES (USA)	ROMS/PSP/Lumines (USA).cso	PPSSPP	ext-ppsspp
PLAY	PSP	LUMINES II (USA)	ROMS/PSP/Lumines II (USA).cso	PPSSPP	ext-ppsspp
PLAY	PSP	ME & MY KATAMARI (USA)	ROMS/PSP/Me & My Katamari (USA).cso	PPSSPP	ext-ppsspp
PLAY	PSP	METAL GEAR ACID (USA)	ROMS/PSP/Metal Gear Acid (USA).cso	PPSSPP	ext-ppsspp
PLAY	PSP	METAL GEAR ACID 2 (USA)	ROMS/PSP/Metal Gear Acid 2 (USA).cso	PPSSPP	ext-ppsspp
PLAY	PSP	METAL GEAR SOLID - PEACE WALKER (USA)	ROMS/PSP/Metal Gear Solid - Peace Walker (USA).cso	PPSSPP	ext-ppsspp
PLAY	PSP	METAL GEAR SOLID - PORTABLE OPS (USA)	ROMS/PSP/Metal Gear Solid - Portable Ops (USA).cso	PPSSPP	ext-ppsspp
PLAY	PSP	MIDNIGHT CLUB 3 - DUB EDITION (USA)	ROMS/PSP/Midnight Club 3 - DUB Edition (USA).cso	PPSSPP	ext-ppsspp
PLAY	PSP	PATAPON (USA)	ROMS/PSP/Patapon (USA).cso	PPSSPP	ext-ppsspp
PLAY	PSP	PATAPON 2 (USA)	ROMS/PSP/Patapon 2 (USA).cso	PPSSPP	ext-ppsspp
PLAY	PSP	PATAPON 3 (USA)	ROMS/PSP/Patapon 3 (USA).cso	PPSSPP	ext-ppsspp
PLAY	PSP	PATCHWORK HEROES (USA)	ROMS/PSP/Patchwork Heroes (USA).cso	PPSSPP	ext-ppsspp
PLAY	PSP	PEGGLE (USA)	ROMS/PSP/Peggle (USA).cso	PPSSPP	ext-ppsspp
PLAY	PSP	PHANTASY STAR PORTABLE (USA)	ROMS/PSP/Phantasy Star Portable (USA).cso	PPSSPP	ext-ppsspp
PLAY	PSP	PHANTASY STAR PORTABLE 2 (USA)	ROMS/PSP/Phantasy Star Portable 2 (USA).cso	PPSSPP	ext-ppsspp
PLAY	PSP	PRINNY - CAN I REALLY BE THE HERO (USA)	ROMS/PSP/Prinny - Can I Really Be the Hero (USA).cso	PPSSPP	ext-ppsspp
PLAY	PSP	PRINNY 2 - DAWN OF OPERATION PANTIES, DOOD! (USA)	ROMS/PSP/Prinny 2 - Dawn of Operation Panties, Dood! (USA).cso	PPSSPP	ext-ppsspp
PLAY	PSP	RATCHET & CLANK - SIZE MATTERS (USA)	ROMS/PSP/Ratchet & Clank - Size Matters (USA).cso	PPSSPP	ext-ppsspp
PLAY	PSP	SHIN MEGAMI TENSEI - PERSONA (USA)	ROMS/PSP/Shin Megami Tensei - Persona (USA).cso	PPSSPP	ext-ppsspp
PLAY	PSP	SHIN MEGAMI TENSEI - PERSONA 2 - INNOCENT SIN (USA)	ROMS/PSP/Shin Megami Tensei - Persona 2 - Innocent Sin (USA).cso	PPSSPP	ext-ppsspp
PLAY	PSP	SHIN MEGAMI TENSEI - PERSONA 3 PORTABLE (USA)	ROMS/PSP/Shin Megami Tensei - Persona 3 Portable (USA).cso	PPSSPP	ext-ppsspp
PLAY	PSP	SID MEIER'S PIRATES! (EUROPE)	ROMS/PSP/Sid Meier's Pirates! (Europe).cso	PPSSPP	ext-ppsspp
PLAY	PSP	SILENT HILL - SHATTERED MEMORIES (USA)	ROMS/PSP/Silent Hill - Shattered Memories (USA).cso	PPSSPP	ext-ppsspp
PLAY	PSP	SILENT HILL ORIGINS (USA)	ROMS/PSP/Silent Hill Origins (USA).cso	PPSSPP	ext-ppsspp
PLAY	PSP	SOCOM - U.S. NAVY SEALS - FIRETEAM BRAVO 2 (USA)	ROMS/PSP/SOCOM - U.S. Navy SEALs - Fireteam Bravo 2 (USA).cso	PPSSPP	ext-ppsspp
PLAY	PSP	STAR WARS BATTLEFRONT II (USA)	ROMS/PSP/Star Wars Battlefront II (USA).cso	PPSSPP	ext-ppsspp
PLAY	PSP	THE EYE OF JUDGMENT - LEGENDS (USA)	ROMS/PSP/The Eye of Judgment - Legends (USA).cso	PPSSPP	ext-ppsspp
PLAY	PSP	UNTOLD LEGENDS - BROTHERHOOD OF THE BLADE (USA)	ROMS/PSP/Untold Legends - Brotherhood of the Blade (USA).cso	PPSSPP	ext-ppsspp
PLAY	PSP	UNTOLD LEGENDS - THE WARRIOR'S CODE (USA)	ROMS/PSP/Untold Legends - The Warrior's Code (USA).cso	PPSSPP	ext-ppsspp
PLAY	PSP	WIPEOUT PULSE (USA)	ROMS/PSP/WipEout Pulse (USA).cso	PPSSPP	ext-ppsspp
PLAY	PSP	WIPEOUT PURE (USA)	ROMS/PSP/Wipeout Pure (USA).cso	PPSSPP	ext-ppsspp
PLAY	PORTS	A META DATA GAME	ROMS/Ports/A Meta Data Game.sh	PORTMASTER	external
PLAY	PORTS	ARX	ROMS/Ports/Arx.sh	PORTMASTER	external
PLAY	PORTS	BALATRO	ROMS/Ports/Balatro.sh	PORTMASTER	external
PLAY	PORTS	BEN WAS ASSIMILATED	ROMS/Ports/Ben Was Assimilated.sh	PORTMASTER	external
PLAY	PORTS	BINDING OF ISAAC REBIRTH	ROMS/Ports/Binding Of Isaac Rebirth.sh	PORTMASTER	external
PLAY	PORTS	BOOTLEG BOX	ROMS/Ports/Bootleg Box.sh	PORTMASTER	external
PLAY	PORTS	BOWLING CROSS	ROMS/Ports/Bowling Cross.sh	PORTMASTER	external
PLAY	PORTS	CAIDEN'S QUEST	ROMS/Ports/Caiden's Quest.sh	PORTMASTER	external
PLAY	PORTS	CATTAILS	ROMS/Ports/Cattails.sh	PORTMASTER	external
PLAY	PORTS	CAVE STORY	ROMS/Ports/Cave Story.sh	PORTMASTER	external
PLAY	PORTS	CELESTE	ROMS/Ports/Celeste.sh	PORTMASTER	external
PLAY	PORTS	CELESTE CLASSIC	ROMS/Ports/Celeste Classic.sh	PORTMASTER	external
PLAY	PORTS	CHARGE KID	ROMS/Ports/Charge Kid.sh	PORTMASTER	external
PLAY	PORTS	DARKPLACES - AFTERSHOCK	ROMS/Ports/DarkPlaces - Aftershock.sh	PORTMASTER	external
PLAY	PORTS	DARKPLACES - DIMENSION OF THE PAST	ROMS/Ports/DarkPlaces - Dimension of the Past.sh	PORTMASTER	external
PLAY	PORTS	DARKPLACES - DISSOLUTION OF ETERNITY	ROMS/Ports/DarkPlaces - Dissolution of Eternity.sh	PORTMASTER	external
PLAY	PORTS	DARKPLACES - INSOMNIA	ROMS/Ports/DarkPlaces - Insomnia.sh	PORTMASTER	external
PLAY	PORTS	DARKPLACES - QUAKE	ROMS/Ports/DarkPlaces - Quake.sh	PORTMASTER	external
PLAY	PORTS	DARKPLACES - QZONE	ROMS/Ports/DarkPlaces - QZone.sh	PORTMASTER	external
PLAY	PORTS	DARKPLACES - SCOURGE OF ARMAGON	ROMS/Ports/DarkPlaces - Scourge of Armagon.sh	PORTMASTER	external
PLAY	PORTS	DEAD CELLS	ROMS/Ports/Dead Cells.sh	PORTMASTER	external
PLAY	PORTS	DEMON OF SAKURA PASS	ROMS/Ports/Demon of Sakura Pass.sh	PORTMASTER	external
PLAY	PORTS	DEVIL SPIRE	ROMS/Ports/Devil Spire.sh	PORTMASTER	external
PLAY	PORTS	DO NOT TAKE THIS CAT HOME	ROMS/Ports/Do Not Take This Cat Home.sh	PORTMASTER	external
PLAY	PORTS	DUELING DRAGONS	ROMS/Ports/Dueling Dragons.sh	PORTMASTER	external
PLAY	PORTS	FAITH DEMON SIEGE	ROMS/Ports/FAITH Demon Siege.sh	PORTMASTER	external
PLAY	PORTS	FAITH THE UNHOLY TRINITY	ROMS/Ports/FAITH The Unholy Trinity.sh	PORTMASTER	external
PLAY	PORTS	FEATHER PARK	ROMS/Ports/Feather Park.sh	PORTMASTER	external
PLAY	PORTS	FOR A VAST FUTURE	ROMS/Ports/For a Vast Future.sh	PORTMASTER	external
PLAY	PORTS	FORGODDEN	ROMS/Ports/Forgodden.sh	PORTMASTER	external
PLAY	PORTS	FRIDAY NIGHT FUNKIN	ROMS/Ports/Friday Night Funkin.sh	PORTMASTER	external
PLAY	PORTS	FULL MOON RUSH	ROMS/Ports/Full Moon Rush.sh	PORTMASTER	external
PLAY	PORTS	III	ROMS/Ports/iii.sh	PORTMASTER	external
PLAY	PORTS	ITTA	ROMS/Ports/ITTA.sh	PORTMASTER	external
PLAY	PORTS	KUDAMONO MERGE	ROMS/Ports/Kudamono Merge.sh	PORTMASTER	external
PLAY	PORTS	LOVE	ROMS/Ports/LOVE.sh	PORTMASTER	external
PLAY	PORTS	LOVE 3	ROMS/Ports/LOVE 3.sh	PORTMASTER	external
PLAY	PORTS	MAX PAYNE	ROMS/Ports/Max Payne.sh	PORTMASTER	external
PLAY	PORTS	MINIT	ROMS/Ports/Minit.sh	PORTMASTER	external
PLAY	PORTS	MOONLEAP	ROMS/Ports/Moonleap.sh	PORTMASTER	external
PLAY	PORTS	NAZI ZOMBIES	ROMS/Ports/Nazi Zombies.sh	PORTMASTER	external
PLAY	PORTS	NE TOUCHEZ PAS 5	ROMS/Ports/Ne Touchez Pas 5.sh	PORTMASTER	external
PLAY	PORTS	PATH OF ACHRA	ROMS/Ports/Path of Achra.sh	PORTMASTER	external
PLAY	PORTS	PHANTASY STAR RL	ROMS/Ports/Phantasy Star RL.sh	PORTMASTER	external
PLAY	PORTS	PINBALL CRUSH	ROMS/Ports/Pinball Crush.sh	PORTMASTER	external
PLAY	PORTS	PLANTS VS ZOMBIES NEIGHBORHOOD DEFENSE	ROMS/Ports/Plants vs Zombies Neighborhood Defense.sh	PORTMASTER	external
PLAY	PORTS	PULLYWOG	ROMS/Ports/Pullywog.sh	PORTMASTER	external
PLAY	PORTS	ROTA	ROMS/Ports/ROTA.sh	PORTMASTER	external
PLAY	PORTS	SHOVEL KNIGHT	ROMS/Ports/Shovel Knight.sh	PORTMASTER	external
PLAY	PORTS	SLAY THE SPIRE	ROMS/Ports/Slay the Spire.sh	PORTMASTER	external
PLAY	PORTS	SPELL TOWER	ROMS/Ports/Spell Tower.sh	PORTMASTER	external
PLAY	PORTS	SPELUNKY	ROMS/Ports/Spelunky.sh	PORTMASTER	external
PLAY	PORTS	SPOTIFY CONNECT	ROMS/Ports/Spotify Connect.sh	PORTMASTER	external
PLAY	PORTS	STAR WARS JEDI KNIGHT - JEDI ACADEMY	ROMS/Ports/Star Wars Jedi Knight - Jedi Academy.sh	PORTMASTER	external
PLAY	PORTS	STAR WARS JEDI KNIGHT II - JEDI OUTCAST	ROMS/Ports/Star Wars Jedi Knight II - Jedi Outcast.sh	PORTMASTER	external
PLAY	PORTS	STARDEWVALLEY	ROMS/Ports/StardewValley.sh	PORTMASTER	external
PLAY	PORTS	SUDOKUL	ROMS/Ports/SuDokuL.sh	PORTMASTER	external
PLAY	PORTS	SUPER MEAT BOY	ROMS/Ports/Super Meat Boy.sh	PORTMASTER	external
PLAY	PORTS	U R 4 GUYS	ROMS/Ports/U R 4 GUYS.sh	PORTMASTER	external
PLAY	PORTS	UNDERTALE	ROMS/Ports/Undertale.sh	PORTMASTER	external
PLAY	PORTS	VOID STRANGER	ROMS/Ports/Void Stranger.sh	PORTMASTER	external
PLAY	PORTS	VVVVVV	ROMS/Ports/VVVVVV.sh	PORTMASTER	external
PLAY	PORTS	WHICH SAUSAGE, MATE	ROMS/Ports/Which Sausage, Mate.sh	PORTMASTER	external
PLAY	SNES	'96 ZENKOKU KOUKOU SOCCER SENSHUKEN (JAPAN)	ROMS/SNES/'96 Zenkoku Koukou Soccer Senshuken (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	101 DALMATAS (USA) (PIRATE)	ROMS/SNES/101 Dalmatas (USA) (Pirate).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	16 BIT XMAS 2011 - CHRISTMAS CRAZE (WORLD) (AFTERMARKET) (UNL)	ROMS/SNES/16 BIT XMAS 2011 - Christmas Craze (World) (Aftermarket) (Unl).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	16 BIT XMAS 2012 - SNOWBALL FIGHT (WORLD) (AFTERMARKET) (UNL)	ROMS/SNES/16 BIT XMAS 2012 - Snowball Fight (World) (Aftermarket) (Unl).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	2048 (WORLD) (AFTERMARKET) (UNL)	ROMS/SNES/2048 (World) (Aftermarket) (Unl).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	3 NINJAS KICK BACK (USA)	ROMS/SNES/3 Ninjas Kick Back (USA).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	3X3 EYES - JUUMA HOUKAN (JAPAN)	ROMS/SNES/3x3 Eyes - Juuma Houkan (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	3X3 EYES - SEIMA KOURINDEN (JAPAN)	ROMS/SNES/3x3 Eyes - Seima Kourinden (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	4-NIN SHOUGI (JAPAN)	ROMS/SNES/4-nin Shougi (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	7TH SAGA, THE (USA)	ROMS/SNES/7th Saga, The (USA).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	90 MINUTES - EUROPEAN PRIME GOAL (EUROPE)	ROMS/SNES/90 Minutes - European Prime Goal (Europe).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	A.S.P. - AIR STRIKE PATROL (USA)	ROMS/SNES/A.S.P. - Air Strike Patrol (USA).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	AAAHH!!! REAL MONSTERS (USA)	ROMS/SNES/Aaahh!!! Real Monsters (USA).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	ABC MONDAY NIGHT FOOTBALL (USA)	ROMS/SNES/ABC Monday Night Football (USA).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	ACCELE BRID (JAPAN)	ROMS/SNES/Accele Brid (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	ACE O NERAE! (JAPAN)	ROMS/SNES/Ace o Nerae! (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	ACME ANIMATION FACTORY (USA)	ROMS/SNES/ACME Animation Factory (USA).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	ACROBAT MISSION (JAPAN) (EN)	ROMS/SNES/Acrobat Mission (Japan) (En).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	ACTION PACHIO (JAPAN)	ROMS/SNES/Action Pachio (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	ACTRAISER (USA)	ROMS/SNES/ActRaiser (USA).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	ACTRAISER 2 (USA)	ROMS/SNES/ActRaiser 2 (USA).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	ADDAMS FAMILY VALUES (USA) (EN,FR,DE)	ROMS/SNES/Addams Family Values (USA) (En,Fr,De).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	ADDAMS FAMILY, THE (USA)	ROMS/SNES/Addams Family, The (USA).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	ADDAMS FAMILY, THE - PUGSLEY'S SCAVENGER HUNT (USA)	ROMS/SNES/Addams Family, The - Pugsley's Scavenger Hunt (USA).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	ADVANCED DUNGEONS & DRAGONS - EYE OF THE BEHOLDER (USA)	ROMS/SNES/Advanced Dungeons & Dragons - Eye of the Beholder (USA).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	ADVENTURES OF BATMAN & ROBIN, THE (USA)	ROMS/SNES/Adventures of Batman & Robin, The (USA).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	ADVENTURES OF DR. FRANKEN, THE (USA)	ROMS/SNES/Adventures of Dr. Franken, The (USA).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	ADVENTURES OF KID KLEETS, THE (USA) (EN,FR,ES)	ROMS/SNES/Adventures of Kid Kleets, The (USA) (En,Fr,Es).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	ADVENTURES OF ROCKY AND BULLWINKLE AND FRIENDS, THE (USA)	ROMS/SNES/Adventures of Rocky and Bullwinkle and Friends, The (USA).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	ADVENTURES OF YOGI BEAR (USA)	ROMS/SNES/Adventures of Yogi Bear (USA).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	AERO FIGHTERS (USA)	ROMS/SNES/Aero Fighters (USA).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	AERO THE ACRO-BAT (USA)	ROMS/SNES/Aero the Acro-Bat (USA).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	AERO THE ACRO-BAT 2 (USA)	ROMS/SNES/Aero the Acro-Bat 2 (USA).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	AEROBIZ (USA)	ROMS/SNES/Aerobiz (USA).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	AEROBIZ SUPERSONIC (USA)	ROMS/SNES/Aerobiz Supersonic (USA).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	AIII S.V. - A RESSHA DE IKOU 3 - SUPER VERSION (JAPAN)	ROMS/SNES/AIII S.V. - A Ressha de Ikou 3 - Super Version (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	AIR CAVALRY (USA)	ROMS/SNES/Air Cavalry (USA).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	AIR MANAGEMENT - OOZORA NI KAKERU (JAPAN) (REV 1)	ROMS/SNES/Air Management - Oozora ni Kakeru (Japan) (Rev 1).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	AIR MANAGEMENT II - KOUKUU OU O MEZASE (JAPAN)	ROMS/SNES/Air Management II - Koukuu Ou o Mezase (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	AKAGAWA JIROU - MAJOTACHI NO NEMURI (JAPAN) (REV 1)	ROMS/SNES/Akagawa Jirou - Majotachi no Nemuri (Japan) (Rev 1).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	AKAZUKIN CHACHA (JAPAN)	ROMS/SNES/Akazukin Chacha (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	AL UNSER JR.'S ROAD TO THE TOP (USA)	ROMS/SNES/Al Unser Jr.'s Road to the Top (USA).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	ALADDIN (USA)	ROMS/SNES/Aladdin (USA).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	ALADDIN 2000 (USA) (PIRATE)	ROMS/SNES/Aladdin 2000 (USA) (Pirate).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	ALBERT ODYSSEY (JAPAN) (REV 1)	ROMS/SNES/Albert Odyssey (Japan) (Rev 1).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	ALBERT ODYSSEY 2 - JASHIN NO TAIDOU (JAPAN)	ROMS/SNES/Albert Odyssey 2 - Jashin no Taidou (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	ALCAHEST (JAPAN)	ROMS/SNES/Alcahest (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	ALICE NO PAINT ADVENTURE (JAPAN)	ROMS/SNES/Alice no Paint Adventure (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	ALIEN 3 (USA) (REV 1)	ROMS/SNES/Alien 3 (USA) (Rev 1).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	ALIEN VS PREDATOR (USA)	ROMS/SNES/Alien vs Predator (USA).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	AMAZING SPIDER-MAN, THE - LETHAL FOES (JAPAN)	ROMS/SNES/Amazing Spider-Man, The - Lethal Foes (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	AMERICA OUDAN ULTRA QUIZ (JAPAN)	ROMS/SNES/America Oudan Ultra Quiz (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	AMERICAN BATTLE DOME (JAPAN)	ROMS/SNES/American Battle Dome (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	AMERICAN GLADIATORS (USA)	ROMS/SNES/American Gladiators (USA).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	AMERICAN TAIL, AN - FIEVEL GOES WEST (USA)	ROMS/SNES/American Tail, An - Fievel Goes West (USA).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	ANCIENT MAGIC - BAZOE! MAHOU SEKAI (JAPAN)	ROMS/SNES/Ancient Magic - Bazoe! Mahou Sekai (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	ANDRE AGASSI TENNIS (USA)	ROMS/SNES/Andre Agassi Tennis (USA).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	ANGELIQUE (JAPAN)	ROMS/SNES/Angelique (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	ANGELIQUE - VOICE FANTASY (JAPAN)	ROMS/SNES/Angelique - Voice Fantasy (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	ANIMANIACS (USA)	ROMS/SNES/Animaniacs (USA).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	AOKI DENSETSU SHOOT! (JAPAN)	ROMS/SNES/Aoki Densetsu Shoot! (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	APPLESEED - PROMETHEUS NO SHINTAKU (JAPAN)	ROMS/SNES/Appleseed - Prometheus no Shintaku (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	AQUTALLION (JAPAN)	ROMS/SNES/Aqutallion (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	ARABIAN NIGHTS - SABAKU NO SEIREI OU (JAPAN)	ROMS/SNES/Arabian Nights - Sabaku no Seirei Ou (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	ARAIGUMA RASCAL (JAPAN)	ROMS/SNES/Araiguma Rascal (Japan).zip	RETROARCH	snes9x_libretro.so
